fips,state,county,pct_snap12,pct_snap17,snap_part_rate11,snap_part_rate16,pct_nslp12,pct_nslp17,pct_sbp12,pct_sbp17,pct_wic12,pct_wic17,pct_wicinfantchild14,pct_wicinfantchild16,pct_wicwomen14,pct_wicwomen16,pct_cacfp12,pct_cacfp17,fdpir12,fdpir15,food_banks18
1047,AL,Dallas,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1049,AL,DeKalb,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1051,AL,Elmore,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1053,AL,Escambia,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1055,AL,Etowah,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1057,AL,Fayette,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1059,AL,Franklin,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1061,AL,Geneva,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1063,AL,Greene,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1065,AL,Hale,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1067,AL,Henry,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1069,AL,Houston,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1071,AL,Jackson,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1073,AL,Jefferson,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1075,AL,Lamar,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1077,AL,Lauderdale,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1079,AL,Lawrence,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1081,AL,Lee,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1083,AL,Limestone,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1085,AL,Lowndes,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1087,AL,Macon,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1089,AL,Madison,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1091,AL,Marengo,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1093,AL,Marion,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1095,AL,Marshall,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1097,AL,Mobile,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1099,AL,Monroe,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1101,AL,Montgomery,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1103,AL,Morgan,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1105,AL,Perry,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1107,AL,Pickens,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1109,AL,Pike,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1111,AL,Randolph,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1113,AL,Russell,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1115,AL,St. Clair,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1117,AL,Shelby,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1119,AL,Sumter,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1121,AL,Talladega,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1123,AL,Tallapoosa,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1125,AL,Tuscaloosa,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,1
1127,AL,Walker,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1129,AL,Washington,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1131,AL,Wilcox,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
1133,AL,Winston,18.90847619,16.50005631,84.02,86.898,68.22604311,63.12658957,27.20632814,33.47535394,2.947682282,2.543569611,33.48121147,32.91087574,3.318826904,3.309759047,0.8912387052,1.258762762,0,0,0
2013,AK,Aleutians East,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,2,0
2016,AK,Aleutians West,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2020,AK,Anchorage,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,1
2050,AK,Bethel,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,2,2,0
2060,AK,Bristol Bay,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2068,AK,Denali,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2070,AK,Dillingham,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2090,AK,Fairbanks North Star,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,1
2100,AK,Haines,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,1,0
2105,AK,Hoonah-Angoon,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2110,AK,Juneau,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,1
2122,AK,Kenai Peninsula,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,1,1
2130,AK,Ketchikan Gateway,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2150,AK,Kodiak Island,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,1,1
2164,AK,Lake and Peninsula,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2170,AK,Matanuska-Susitna,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2180,AK,Nome,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,2,3,0
2185,AK,North Slope,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,0,0
2188,AK,Northwest Arctic,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,5,3,0
2195,AK,Petersburg,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2198,AK,Prince of Wales-Hyder,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,3,4,0
2220,AK,Sitka,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2230,AK,Skagway,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2240,AK,Southeast Fairbanks,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2261,AK,Valdez-Cordova,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,0,0
2270,AK,Wade Hampton,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,1,0
2275,AK,Wrangell,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
2282,AK,Yakutat,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,1,0,0
2290,AK,Yukon-Koyukuk,12.49241155,12.04557794,78.851,71.454,40.53054685,40.59582934,15.60395377,20.28288425,3.416595396,2.458541447,26.97346692,26.54076646,3.205084491,3.065642126,1.44230835,1.362877554,0,0,0
4001,AZ,Apache,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,22,20,0
4003,AZ,Cochise,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,0,0,0
4005,AZ,Coconino,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,9,9,0
4007,AZ,Gila,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,1,1,0
4009,AZ,Graham,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,1,1,0
4011,AZ,Greenlee,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,0,0,0
4012,AZ,La Paz,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,1,1,0
4013,AZ,Maricopa,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,6,6,1
4015,AZ,Mohave,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,0,0,0
4017,AZ,Navajo,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,15,16,0
4019,AZ,Pima,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,18,18,1
4021,AZ,Pinal,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,9,7,0
4023,AZ,Santa Cruz,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,0,0,0
4025,AZ,Yavapai,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,0,0,1
4027,AZ,Yuma,17.17509312,13.09424618,78.009,73.5,56.65382084,53.73013542,23.48430211,26.49944036,2.952442753,2.18791585,29.68571273,28.44362313,3.226641641,2.850141825,0.6367574334,0.6026670866,0,0,1
5001,AR,Arkansas,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5003,AR,Ashley,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5005,AR,Baxter,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,1
5007,AR,Benton,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,1
5009,AR,Boone,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5011,AR,Bradley,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5013,AR,Calhoun,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5015,AR,Carroll,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5017,AR,Chicot,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5019,AR,Clark,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5021,AR,Clay,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
5023,AR,Cleburne,17.02574895,12.92696462,71.82,72.327,68.05999928,60.94207355,31.60407593,35.85341639,3.19722278,2.546983819,32.00875594,30.7490413,3.707616977,3.595835277,1.89159259,2.111995923,0,0,0
