fips,state,county,pct_laccess_pop10,pct_laccess_pop15,pct_laccess_lowi10,pct_laccess_lowi15,pct_laccess_hhnv10,pct_laccess_hhnv15,pct_laccess_snap15,pct_laccess_child10,pct_laccess_child15,pct_laccess_seniors10,pct_laccess_seniors15,pct_diabetes18,class
16001,ID,Ada,18.32060918,17.17356616,3.818424722,4.313359991,0.5802361507,0.6826149456,1.216921193,4.945662599,4.640322739,1.968186358,1.833083741,6.9,0.0
16003,ID,Adams,10.669243,10.669243,4.117866128,5.034363691,1.384088687,2.475442914,0.7786610793,1.628724512,1.628724512,2.707789917,2.707789917,8.5,0.0
16005,ID,Bannock,30.41278507,28.82256379,8.633802689,8.469864777,1.310471485,1.494609978,3.208644323,8.465966844,8.064629396,3.652015517,3.430295601,9.8,1.0
16007,ID,Bear Lake,25.87994814,25.87994814,9.029116921,7.252679214,1.480669926,0.4530047601,1.636997,6.440146763,6.440146763,5.411151108,5.411151108,7.1,0.0
16009,ID,Benewah,27.82064879,25.76901545,15.46283576,10.13290736,1.165013854,3.232395013,3.870433478,6.169212443,5.710561656,5.613922828,5.209244205,7.5,0.0
16011,ID,Bingham,20.5050795,20.4421461,7.448665598,7.922962733,1.341943605,2.38044341,2.596915499,6.750999476,6.733923054,2.369725549,2.361688868,9.4,1.0
16013,ID,Blaine,28.56037233,28.420783,6.159670892,8.254200863,0.4706468889,1.1977241,1.403259378,7.854694792,7.811306806,2.372518676,2.363810755,5.1,0.0
16015,ID,Boise,90.02735139,63.72571563,30.57270098,25.61098178,2.620832928,2.672325996,6.148443417,19.53688673,14.18085062,14.84579691,10.61485377,8.5,0.0
16017,ID,Bonner,18.71656354,20.04429764,6.378305119,7.448211104,1.991084717,2.386832184,2.262361832,3.85674039,4.024992743,3.235987075,3.650209815,6.8,0.0
16019,ID,Bonneville,23.72221835,23.12215314,6.73439081,7.18324558,1.537108655,1.520516362,2.402399396,8.315685809,8.06561842,1.898152756,1.88155979,9.4,1.0
16021,ID,Boundary,18.3300558,14.56968487,9.371890166,7.42630488,1.521849,2.696169152,1.143689825,4.642321399,3.857319825,3.091193252,2.299530138,7.6,0.0
16023,ID,Butte,20.93270608,21.39305464,9.245832403,10.64377082,0.591692501,0.8053936919,2.542923288,6.890565194,7.000741203,2.576379613,2.677295628,7.2,0.0
16025,ID,Camas,99.99999944,99.99999944,42.57845579,54.89177443,1.405152193,1.075268812,14.8387095,21.48612347,21.48612347,15.93554152,15.93554152,7.3,0.0
16027,ID,Canyon,21.03727733,19.31212827,8.03015206,8.053538008,1.143075781,1.527521869,3.367157405,6.883446782,6.142267425,2.121562124,2.133735281,10.2,1.0
16029,ID,Caribou,31.45488825,31.45379007,13.20319975,10.92105349,1.271897157,2.813142224,3.01586009,9.862986853,9.861636076,4.730103428,4.730103428,8.7,0.0
16031,ID,Cassia,23.52161613,28.53455348,11.11918754,12.23051505,1.031385101,2.524272948,2.619748839,8.35502137,9.742140462,2.958081275,4.108362526,9.5,1.0
16033,ID,Clark,100.0000006,100.0000006,59.9766633,65.37059565,0.0,2.127659587,22.69503548,31.36456245,31.36456245,13.13645624,13.13645624,6.7,0.0
16035,ID,Clearwater,22.01388737,17.64034148,9.257921409,7.620492746,2.20834371,1.682945862,1.558257469,3.965759557,2.964955218,4.745974001,3.973510114,9.1,1.0
16037,ID,Custer,21.97150523,42.98642117,8.482918044,17.10025792,1.031825574,2.547873439,2.855486809,3.662913969,7.664674839,4.092233649,9.061811956,7.2,0.0
16039,ID,Elmore,34.43449955,32.22324991,12.42210157,12.99761119,0.5164215805,0.7259173925,2.601182838,9.716574486,9.880842537,3.758997295,2.002118189,7.4,0.0
16041,ID,Franklin,7.18842318,7.161530521,3.008904343,3.432778281,1.616097992,2.140412505,0.5987716329,2.514406456,2.504194406,1.078164009,1.074854837,7.0,0.0
16043,ID,Fremont,12.48949621,12.33883368,4.185839976,4.247476968,0.9237423454,0.5655819237,0.3070907381,2.642902708,2.587745351,2.714015362,2.688243898,7.0,0.0
16045,ID,Gem,36.81070112,30.26095138,13.71353967,12.40902312,2.368732454,1.190475663,3.246512326,9.035675558,7.07015789,7.378084583,6.62244984,8.8,1.0
16047,ID,Gooding,13.03743574,1.063607848,4.999062689,0.5942163906,1.083144391,0.8172996636,0.2267971244,3.167944933,0.282349487,2.793049805,0.1542664029,7.6,0.0
16049,ID,Idaho,34.32711395,34.32711395,15.22316485,13.83226949,1.495781638,2.207551342,3.334793403,6.345366496,6.345366496,7.179091974,7.179091974,7.2,0.0
16051,ID,Jefferson,11.66057889,11.69911983,4.89881045,5.942787619,2.165855638,2.209731012,1.847112906,4.494624787,4.504556174,1.002219799,1.010062342,8.0,0.0
16053,ID,Jerome,21.97133107,21.91358391,9.626632585,11.78232266,2.088678507,2.2414809,3.063688088,7.089032339,7.08126993,2.568370708,2.542702246,7.0,0.0
16055,ID,Kootenai,24.9283185,24.59938618,7.507720019,7.784749283,0.8514818104,1.105044068,2.409411956,6.430856888,6.200710896,3.684295973,3.773967258,8.0,0.0
16057,ID,Latah,15.53462629,11.82019534,4.55626973,2.670542569,1.295458858,1.363231835,1.125213756,3.558516129,3.130900569,2.675690275,1.70996877,7.0,0.0
16059,ID,Lemhi,41.71305666,36.86499265,20.36614979,16.24948592,3.871177147,3.202064928,3.993981676,7.668150517,6.633105846,9.140421485,8.207385259,7.3,0.0
16061,ID,Lewis,48.48837721,48.48661575,18.87722782,17.40236702,3.694605101,2.896633395,3.565267825,9.836147662,9.835673405,9.497160768,9.497002683,7.5,0.0
16063,ID,Lincoln,97.42763043,97.42763043,40.76999531,45.3897561,0.870583888,0.9800731309,11.60100625,31.97026634,31.97026634,10.72837668,10.72837668,8.3,0.0
16065,ID,Madison,17.60076734,18.90599852,8.767855669,10.87277371,0.9743576126,1.028132909,2.445370307,4.905275214,5.382073959,0.5870418163,0.7527871059,8.4,0.0
16067,ID,Minidoka,12.63651905,17.60423291,5.760153505,7.998317269,1.67531527,2.222919729,1.471769105,4.127217776,5.41519302,1.435453559,2.177908588,8.7,0.0
16069,ID,Nez Perce,17.80878952,18.0592906,4.099026938,4.082468372,0.8967112159,1.089317446,1.339837038,3.827172062,4.31692097,3.552602754,3.391738642,8.8,1.0
16071,ID,Oneida,11.45665768,11.45665768,4.660611051,4.870063364,1.087808198,4.380770613,0.8399364333,3.221894215,3.221894215,1.809252342,1.809252342,8.3,0.0
16073,ID,Owyhee,17.84085632,18.74556138,7.246712806,8.866710827,1.51864156,2.398380411,2.825019266,4.299112064,4.584789455,3.03082844,3.160970615,10.6,1.0
16075,ID,Payette,23.89957682,23.89951534,8.792491646,9.869705103,1.763612858,1.727561987,3.306661073,7.285245537,7.285245537,3.416041444,3.416041444,7.8,0.0
16077,ID,Power,13.88168606,13.88168606,6.480526017,6.481080649,0.1799996674,1.310493186,2.245562128,4.332877128,4.332877128,1.793131799,1.793131799,7.1,0.0
16079,ID,Shoshone,4.323936047,8.959027773,1.957264263,4.43684183,1.455798801,2.766358716,2.317671487,0.6805323342,1.621394436,1.138976258,1.895724764,7.9,0.0
16081,ID,Teton,8.91060568,8.907499723,2.276398179,1.79674555,0.3617385807,1.320470526,0.7669809879,2.998410707,2.996417332,0.6008321381,0.600739423,6.6,0.0
16083,ID,Twin Falls,9.356206898,6.205942767,4.005824523,2.616638848,0.7236236577,0.9583718215,0.632632176,2.95033171,1.950491391,0.9141126371,0.6586566304,9.8,1.0
16085,ID,Valley,18.04935261,18.61462494,7.065923202,6.502764191,0.5942786234,0.6171658817,0.87181436,4.0477694,4.140604146,2.864041317,3.022238561,7.0,0.0
16087,ID,Washington,20.91342558,20.91342558,9.488370936,9.77031181,1.209943193,1.839805147,2.229258746,4.052044896,4.052044896,5.281464227,5.281464227,8.0,0.0
17001,IL,Adams,15.6553845,15.41878121,3.514975489,3.171017875,1.264843948,1.157202745,1.292438766,3.791902839,3.72922892,2.759028517,2.741821363,8.9,1.0
17003,IL,Alexander,46.84214142,21.21933856,20.92747783,12.50765733,7.161005577,5.127756807,5.527271717,9.093091641,4.556304155,7.604915138,3.195802824,7.5,0.0
17005,IL,Bond,11.71199872,7.212030348,3.831311081,2.713725487,2.410735199,4.389045166,1.698911148,2.785814377,1.655418215,1.883734563,1.381908192,7.6,0.0
17007,IL,Boone,16.73399871,21.06437327,2.450254525,4.813578764,0.9609260248,1.124404699,1.979344971,5.018842631,6.245173923,1.605491425,2.112473695,6.9,0.0
17009,IL,Brown,27.53991941,23.96799448,11.96442411,13.05917589,2.461572035,1.652059119,0.2192888246,0.4062641841,0.4337668674,0.5230179743,1.24232685,7.2,0.0
17011,IL,Bureau,35.68761914,35.76844743,12.22508802,10.65493741,3.58028089,4.243804931,4.19841248,8.196220253,8.196068008,6.966413268,7.063552252,7.6,0.0
17013,IL,Calhoun,15.56685315,11.34807162,4.663211168,4.298053224,3.179855916,2.125908899,1.522258188,3.155753568,2.349908269,3.370428747,2.465091258,6.9,0.0
17015,IL,Carroll,11.96714225,18.72604886,3.698442952,6.291495715,3.064521033,2.133234362,1.71827253,2.574128646,4.205772372,2.615061027,3.815754863,6.7,0.0
17017,IL,Cass,10.76064393,11.2013936,3.107017162,2.903043499,1.19726922,2.028222791,0.6561831856,2.577327899,2.692789394,1.752847327,1.902380767,6.7,0.0
17019,IL,Champaign,14.63565073,15.77293879,3.854636274,4.498189685,1.164419659,1.120489785,1.014770182,3.723767805,3.777235775,1.564395814,1.602675493,8.4,0.0
17021,IL,Christian,10.06403888,11.02554784,2.565192045,3.055951999,1.697283171,1.638908294,0.7838899119,1.588711192,1.762018223,1.343228724,1.618441702,7.6,0.0
17023,IL,Clark,8.673801026,8.75892972,2.756871881,3.123074961,2.297327398,1.673306351,0.732040519,1.850164037,1.853751197,1.693231514,1.711012776,7.9,0.0
17025,IL,Clay,15.44332998,15.58998421,4.680031439,3.352066428,1.162495397,2.218568529,1.518265802,3.612811413,3.651293183,2.349885231,2.351363278,7.7,0.0
17027,IL,Clinton,11.08663177,15.17154384,3.545133691,4.839666057,1.162251404,1.486024235,0.8050082418,1.793659045,2.772758165,0.9018286756,1.591066147,7.2,0.0
17029,IL,Coles,14.8425558,15.37545209,5.909235216,6.486064778,2.346358196,2.290410299,2.573126408,3.394641475,3.481577215,2.603106638,2.784469865,9.5,1.0
17031,IL,Cook,7.992797225,7.194721403,1.762137653,1.699944434,0.4737198972,0.4443887312,0.6676551775,1.95315278,1.730272945,1.081322006,0.9985287688,9.0,1.0
17033,IL,Crawford,14.7700007,14.8784036,5.218774579,4.366764973,1.981597626,2.190153163,1.248209814,2.077108173,2.104216093,1.243599233,1.254762995,7.4,0.0
17037,IL,DeKalb,25.11849579,28.31506194,11.44784189,12.57547729,2.73941157,3.098435829,2.784957937,5.018164412,5.260339243,1.780120257,2.089253202,7.2,0.0
17039,IL,De Witt,4.324687898,3.943839188,1.188130786,1.010286582,0.6365561617,0.774054474,0.5157827193,1.038723095,0.953935299,0.5806854662,0.5175206657,6.7,0.0
17041,IL,Douglas,9.865965972,9.865965972,2.805330685,3.047126299,6.316076439,5.70430554,1.16364418,2.260076453,2.260076453,1.923534714,1.923534714,7.6,0.0
17043,IL,DuPage,27.31796236,23.58672077,3.960448358,3.965173815,0.9208598841,0.7844923182,1.243755754,6.726458915,5.873968604,3.155526363,2.566736167,6.3,0.0
17045,IL,Edgar,36.3108662,35.98344093,13.14623674,15.4656718,2.890795819,3.740267519,6.780186547,7.659586317,7.599952589,7.519444165,7.450764489,7.2,0.0
17047,IL,Edwards,18.49959986,18.49959986,3.928344428,7.926971087,2.205703029,2.562569852,1.603990178,4.671636311,4.671636311,2.987260544,2.987260544,6.6,0.0
17049,IL,Effingham,17.11233227,17.14316886,4.130576818,4.775207543,2.005971022,1.428699139,1.703485652,4.345800403,4.358445495,2.808696648,2.810337347,7.2,0.0
17051,IL,Fayette,32.10517643,34.59701182,12.65581126,14.04675481,2.847675213,4.082492957,6.004838185,7.808529419,8.338042519,5.403143805,5.753024654,8.1,0.0
17053,IL,Ford,18.34512484,18.39287479,4.70792993,6.521869845,1.814374198,1.650552759,2.157858024,4.442832079,4.457541074,3.277640331,3.287446328,6.7,0.0
17055,IL,Franklin,11.16014066,10.7227956,4.807241753,4.348421764,3.369658834,3.403238429,1.855369425,2.486941361,2.409963647,2.16031579,2.064907052,8.4,0.0
17057,IL,Fulton,12.44705025,17.0016241,3.967083385,6.505763453,2.106048739,2.399941589,2.490733363,2.816929561,3.998947351,2.249616938,2.896379681,6.5,0.0
17059,IL,Gallatin,86.88582599,75.23049582,32.62871582,29.26874405,6.109375657,5.099962179,12.29546665,18.48496294,15.83262725,17.55255175,15.53238471,6.8,0.0
17061,IL,Greene,1.871717252,11.92694913,0.514937598,6.34895646,1.03200918,2.631919718,2.236931784,0.4311298696,2.803651967,0.3091127804,2.021353785,6.8,0.0
